start,duration,confidence,pitch,chroma
337.25223,0.17424,0.09,0.905,"F (also E♯, G#)"
337.25223,0.17424,0.09,0.352,"F♯, G♭ (also E#)"
337.25223,0.17424,0.09,0.402,"G (also F#, A#)"
337.25223,0.17424,0.09,0.141,"G♯, A♭"
337.25223,0.17424,0.09,0.211,"A (also G#, B#)"
337.25223,0.17424,0.09,0.331,"A♯, B♭ (also C#)"
337.25223,0.17424,0.09,0.34,"B (also A#, C♭)"
337.42648,0.34816,0.193,1.0,"C (also B♯, D#)"
337.42648,0.34816,0.193,0.706,"C♯, D♭ (also B#)"
337.42648,0.34816,0.193,0.507,"D (also C#, E#)"
337.42648,0.34816,0.193,0.418,"D♯, E♭ (also F#)"
337.42648,0.34816,0.193,0.266,"E (also D#, F♭)"
337.42648,0.34816,0.193,0.377,"F (also E♯, G#)"
337.42648,0.34816,0.193,0.261,"F♯, G♭ (also E#)"
337.42648,0.34816,0.193,0.26,"G (also F#, A#)"
337.42648,0.34816,0.193,0.21,"G♯, A♭"
337.42648,0.34816,0.193,0.134,"A (also G#, B#)"
337.42648,0.34816,0.193,0.152,"A♯, B♭ (also C#)"
337.42648,0.34816,0.193,0.53,"B (also A#, C♭)"
337.77466,0.22685,0.352,0.583,"C (also B♯, D#)"
337.77466,0.22685,0.352,0.42,"C♯, D♭ (also B#)"
337.77466,0.22685,0.352,0.293,"D (also C#, E#)"
337.77466,0.22685,0.352,0.212,"D♯, E♭ (also F#)"
337.77466,0.22685,0.352,0.248,"E (also D#, F♭)"
337.77466,0.22685,0.352,1.0,"F (also E♯, G#)"
337.77466,0.22685,0.352,0.192,"F♯, G♭ (also E#)"
337.77466,0.22685,0.352,0.184,"G (also F#, A#)"
337.77466,0.22685,0.352,0.172,"G♯, A♭"
337.77466,0.22685,0.352,0.105,"A (also G#, B#)"
337.77466,0.22685,0.352,0.069,"A♯, B♭ (also C#)"
337.77466,0.22685,0.352,0.188,"B (also A#, C♭)"
338.0015,0.19116,0.186,0.743,"C (also B♯, D#)"
338.0015,0.19116,0.186,0.239,"C♯, D♭ (also B#)"
338.0015,0.19116,0.186,0.26,"D (also C#, E#)"
338.0015,0.19116,0.186,0.189,"D♯, E♭ (also F#)"
338.0015,0.19116,0.186,0.35,"E (also D#, F♭)"
338.0015,0.19116,0.186,1.0,"F (also E♯, G#)"
338.0015,0.19116,0.186,0.342,"F♯, G♭ (also E#)"
338.0015,0.19116,0.186,0.326,"G (also F#, A#)"
338.0015,0.19116,0.186,0.505,"G♯, A♭"
338.0015,0.19116,0.186,0.374,"A (also G#, B#)"
338.0015,0.19116,0.186,0.224,"A♯, B♭ (also C#)"
338.0015,0.19116,0.186,0.246,"B (also A#, C♭)"
338.19266,0.66757,0.143,1.0,"C (also B♯, D#)"
338.19266,0.66757,0.143,0.62,"C♯, D♭ (also B#)"
338.19266,0.66757,0.143,0.645,"D (also C#, E#)"
338.19266,0.66757,0.143,0.861,"D♯, E♭ (also F#)"
338.19266,0.66757,0.143,0.522,"E (also D#, F♭)"
338.19266,0.66757,0.143,0.675,"F (also E♯, G#)"
338.19266,0.66757,0.143,0.475,"F♯, G♭ (also E#)"
338.19266,0.66757,0.143,0.683,"G (also F#, A#)"
338.19266,0.66757,0.143,0.297,"G♯, A♭"
338.19266,0.66757,0.143,0.242,"A (also G#, B#)"
338.19266,0.66757,0.143,0.874,"A♯, B♭ (also C#)"
338.19266,0.66757,0.143,0.451,"B (also A#, C♭)"
338.86023,0.13401,0.343,1.0,"C (also B♯, D#)"
338.86023,0.13401,0.343,0.507,"C♯, D♭ (also B#)"
338.86023,0.13401,0.343,0.299,"D (also C#, E#)"
338.86023,0.13401,0.343,0.267,"D♯, E♭ (also F#)"
338.86023,0.13401,0.343,0.09,"E (also D#, F♭)"
338.86023,0.13401,0.343,0.098,"F (also E♯, G#)"
338.86023,0.13401,0.343,0.077,"F♯, G♭ (also E#)"
338.86023,0.13401,0.343,0.183,"G (also F#, A#)"
338.86023,0.13401,0.343,0.164,"G♯, A♭"
338.86023,0.13401,0.343,0.192,"A (also G#, B#)"
338.86023,0.13401,0.343,0.434,"A♯, B♭ (also C#)"
338.86023,0.13401,0.343,0.187,"B (also A#, C♭)"
338.99423,0.38853,0.126,1.0,"C (also B♯, D#)"
338.99423,0.38853,0.126,0.338,"C♯, D♭ (also B#)"
338.99423,0.38853,0.126,0.126,"D (also C#, E#)"
338.99423,0.38853,0.126,0.179,"D♯, E♭ (also F#)"
338.99423,0.38853,0.126,0.268,"E (also D#, F♭)"
338.99423,0.38853,0.126,0.126,"F (also E♯, G#)"
338.99423,0.38853,0.126,0.093,"F♯, G♭ (also E#)"
338.99423,0.38853,0.126,0.217,"G (also F#, A#)"
338.99423,0.38853,0.126,0.187,"G♯, A♭"
338.99423,0.38853,0.126,0.288,"A (also G#, B#)"
338.99423,0.38853,0.126,0.149,"A♯, B♭ (also C#)"
338.99423,0.38853,0.126,0.296,"B (also A#, C♭)"
339.38278,0.11057,0.056,0.61,"C (also B♯, D#)"
339.38278,0.11057,0.056,0.34,"C♯, D♭ (also B#)"
339.38278,0.11057,0.056,0.196,"D (also C#, E#)"
339.38278,0.11057,0.056,0.256,"D♯, E♭ (also F#)"
339.38278,0.11057,0.056,0.264,"E (also D#, F♭)"
339.38278,0.11057,0.056,0.815,"F (also E♯, G#)"
339.38278,0.11057,0.056,0.575,"F♯, G♭ (also E#)"
339.38278,0.11057,0.056,0.35,"G (also F#, A#)"
339.38278,0.11057,0.056,0.645,"G♯, A♭"
339.38278,0.11057,0.056,0.661,"A (also G#, B#)"
339.38278,0.11057,0.056,1.0,"A♯, B♭ (also C#)"
339.38278,0.11057,0.056,0.477,"B (also A#, C♭)"
339.49332,0.2029,0.103,0.563,"C (also B♯, D#)"
339.49332,0.2029,0.103,1.0,"C♯, D♭ (also B#)"
339.49332,0.2029,0.103,0.865,"D (also C#, E#)"
339.49332,0.2029,0.103,0.585,"D♯, E♭ (also F#)"
339.49332,0.2029,0.103,0.369,"E (also D#, F♭)"
339.49332,0.2029,0.103,0.586,"F (also E♯, G#)"
339.49332,0.2029,0.103,0.334,"F♯, G♭ (also E#)"
339.49332,0.2029,0.103,0.486,"G (also F#, A#)"
339.49332,0.2029,0.103,0.324,"G♯, A♭"
339.49332,0.2029,0.103,0.189,"A (also G#, B#)"
339.49332,0.2029,0.103,0.228,"A♯, B♭ (also C#)"
339.49332,0.2029,0.103,0.368,"B (also A#, C♭)"
339.69623,0.35424,0.121,0.451,"C (also B♯, D#)"
339.69623,0.35424,0.121,0.836,"C♯, D♭ (also B#)"
339.69623,0.35424,0.121,0.667,"D (also C#, E#)"
339.69623,0.35424,0.121,0.528,"D♯, E♭ (also F#)"
339.69623,0.35424,0.121,0.424,"E (also D#, F♭)"
339.69623,0.35424,0.121,1.0,"F (also E♯, G#)"
339.69623,0.35424,0.121,0.332,"F♯, G♭ (also E#)"
339.69623,0.35424,0.121,0.374,"G (also F#, A#)"
339.69623,0.35424,0.121,0.323,"G♯, A♭"
339.69623,0.35424,0.121,0.167,"A (also G#, B#)"
339.69623,0.35424,0.121,0.512,"A♯, B♭ (also C#)"
339.69623,0.35424,0.121,0.213,"B (also A#, C♭)"
340.05048,0.18544,0.19,1.0,"C (also B♯, D#)"
340.05048,0.18544,0.19,0.454,"C♯, D♭ (also B#)"
340.05048,0.18544,0.19,0.257,"D (also C#, E#)"
340.05048,0.18544,0.19,0.21,"D♯, E♭ (also F#)"
340.05048,0.18544,0.19,0.253,"E (also D#, F♭)"
340.05048,0.18544,0.19,0.275,"F (also E♯, G#)"
340.05048,0.18544,0.19,0.191,"F♯, G♭ (also E#)"
340.05048,0.18544,0.19,0.17,"G (also F#, A#)"
340.05048,0.18544,0.19,0.274,"G♯, A♭"
340.05048,0.18544,0.19,0.198,"A (also G#, B#)"
340.05048,0.18544,0.19,0.567,"A♯, B♭ (also C#)"
340.05048,0.18544,0.19,0.307,"B (also A#, C♭)"
340.23593,0.30785,0.13,0.415,"C (also B♯, D#)"
340.23593,0.30785,0.13,0.164,"C♯, D♭ (also B#)"
340.23593,0.30785,0.13,0.982,"D (also C#, E#)"
340.23593,0.30785,0.13,0.339,"D♯, E♭ (also F#)"
340.23593,0.30785,0.13,0.206,"E (also D#, F♭)"
340.23593,0.30785,0.13,0.185,"F (also E♯, G#)"
340.23593,0.30785,0.13,0.169,"F♯, G♭ (also E#)"
340.23593,0.30785,0.13,1.0,"G (also F#, A#)"
340.23593,0.30785,0.13,0.298,"G♯, A♭"
340.23593,0.30785,0.13,0.188,"A (also G#, B#)"
340.23593,0.30785,0.13,0.183,"A♯, B♭ (also C#)"
340.23593,0.30785,0.13,0.228,"B (also A#, C♭)"
340.54376,0.52268,0.23,0.526,"C (also B♯, D#)"
340.54376,0.52268,0.23,0.248,"C♯, D♭ (also B#)"
340.54376,0.52268,0.23,0.263,"D (also C#, E#)"
340.54376,0.52268,0.23,0.196,"D♯, E♭ (also F#)"
340.54376,0.52268,0.23,0.225,"E (also D#, F♭)"
340.54376,0.52268,0.23,1.0,"F (also E♯, G#)"
340.54376,0.52268,0.23,0.188,"F♯, G♭ (also E#)"
340.54376,0.52268,0.23,0.154,"G (also F#, A#)"
340.54376,0.52268,0.23,0.124,"G♯, A♭"
340.54376,0.52268,0.23,0.116,"A (also G#, B#)"
340.54376,0.52268,0.23,0.1,"A♯, B♭ (also C#)"
340.54376,0.52268,0.23,0.139,"B (also A#, C♭)"
341.06644,0.49342,0.052,0.787,"C (also B♯, D#)"
341.06644,0.49342,0.052,0.062,"C♯, D♭ (also B#)"
341.06644,0.49342,0.052,0.053,"D (also C#, E#)"
341.06644,0.49342,0.052,0.07,"D♯, E♭ (also F#)"
341.06644,0.49342,0.052,0.242,"E (also D#, F♭)"
341.06644,0.49342,0.052,1.0,"F (also E♯, G#)"
341.06644,0.49342,0.052,0.237,"F♯, G♭ (also E#)"
341.06644,0.49342,0.052,0.117,"G (also F#, A#)"
341.06644,0.49342,0.052,0.086,"G♯, A♭"
341.06644,0.49342,0.052,0.102,"A (also G#, B#)"
341.06644,0.49342,0.052,0.088,"A♯, B♭ (also C#)"
341.06644,0.49342,0.052,0.249,"B (also A#, C♭)"
341.55984,0.26095,0.013,1.0,"C (also B♯, D#)"
341.55984,0.26095,0.013,0.73,"C♯, D♭ (also B#)"
341.55984,0.26095,0.013,0.35,"D (also C#, E#)"
341.55984,0.26095,0.013,0.224,"D♯, E♭ (also F#)"
341.55984,0.26095,0.013,0.533,"E (also D#, F♭)"
341.55984,0.26095,0.013,0.945,"F (also E♯, G#)"
341.55984,0.26095,0.013,0.361,"F♯, G♭ (also E#)"
341.55984,0.26095,0.013,0.185,"G (also F#, A#)"
341.55984,0.26095,0.013,0.097,"G♯, A♭"
341.55984,0.26095,0.013,0.099,"A (also G#, B#)"
341.55984,0.26095,0.013,0.135,"A♯, B♭ (also C#)"
341.55984,0.26095,0.013,0.619,"B (also A#, C♭)"
341.82083,0.09828,0.357,0.894,"C (also B♯, D#)"
341.82083,0.09828,0.357,1.0,"C♯, D♭ (also B#)"
341.82083,0.09828,0.357,0.126,"D (also C#, E#)"
341.82083,0.09828,0.357,0.121,"D♯, E♭ (also F#)"
341.82083,0.09828,0.357,0.222,"E (also D#, F♭)"
341.82083,0.09828,0.357,0.516,"F (also E♯, G#)"
341.82083,0.09828,0.357,0.342,"F♯, G♭ (also E#)"
341.82083,0.09828,0.357,0.237,"G (also F#, A#)"
341.82083,0.09828,0.357,0.378,"G♯, A♭"
341.82083,0.09828,0.357,0.38,"A (also G#, B#)"
341.82083,0.09828,0.357,0.571,"A♯, B♭ (also C#)"
341.82083,0.09828,0.357,0.145,"B (also A#, C♭)"
341.9191,0.16893,0.163,0.505,"C (also B♯, D#)"
341.9191,0.16893,0.163,0.247,"C♯, D♭ (also B#)"
341.9191,0.16893,0.163,0.198,"D (also C#, E#)"
341.9191,0.16893,0.163,0.191,"D♯, E♭ (also F#)"
341.9191,0.16893,0.163,0.21,"E (also D#, F♭)"
341.9191,0.16893,0.163,1.0,"F (also E♯, G#)"
341.9191,0.16893,0.163,0.127,"F♯, G♭ (also E#)"
341.9191,0.16893,0.163,0.09,"G (also F#, A#)"
341.9191,0.16893,0.163,0.03,"G♯, A♭"
341.9191,0.16893,0.163,0.054,"A (also G#, B#)"
341.9191,0.16893,0.163,0.036,"A♯, B♭ (also C#)"
341.9191,0.16893,0.163,0.154,"B (also A#, C♭)"
342.08804,0.31329,0.177,0.614,"C (also B♯, D#)"
342.08804,0.31329,0.177,0.109,"C♯, D♭ (also B#)"
342.08804,0.31329,0.177,0.112,"D (also C#, E#)"
342.08804,0.31329,0.177,0.156,"D♯, E♭ (also F#)"
342.08804,0.31329,0.177,0.486,"E (also D#, F♭)"
342.08804,0.31329,0.177,1.0,"F (also E♯, G#)"
342.08804,0.31329,0.177,0.168,"F♯, G♭ (also E#)"
342.08804,0.31329,0.177,0.124,"G (also F#, A#)"
342.08804,0.31329,0.177,0.071,"G♯, A♭"
342.08804,0.31329,0.177,0.115,"A (also G#, B#)"
342.08804,0.31329,0.177,0.171,"A♯, B♭ (also C#)"
342.08804,0.31329,0.177,0.278,"B (also A#, C♭)"
342.4013,0.40059,0.192,1.0,"C (also B♯, D#)"
342.4013,0.40059,0.192,0.842,"C♯, D♭ (also B#)"
342.4013,0.40059,0.192,0.687,"D (also C#, E#)"
342.4013,0.40059,0.192,0.51,"D♯, E♭ (also F#)"
342.4013,0.40059,0.192,0.421,"E (also D#, F♭)"
342.4013,0.40059,0.192,0.495,"F (also E♯, G#)"
342.4013,0.40059,0.192,0.499,"F♯, G♭ (also E#)"
342.4013,0.40059,0.192,0.563,"G (also F#, A#)"
342.4013,0.40059,0.192,0.293,"G♯, A♭"
342.4013,0.40059,0.192,0.258,"A (also G#, B#)"
342.4013,0.40059,0.192,0.504,"A♯, B♭ (also C#)"
342.4013,0.40059,0.192,0.509,"B (also A#, C♭)"
342.8019,0.22653,0.016,1.0,"C (also B♯, D#)"
342.8019,0.22653,0.016,0.575,"C♯, D♭ (also B#)"
342.8019,0.22653,0.016,0.267,"D (also C#, E#)"
342.8019,0.22653,0.016,0.133,"D♯, E♭ (also F#)"
342.8019,0.22653,0.016,0.088,"E (also D#, F♭)"
342.8019,0.22653,0.016,0.077,"F (also E♯, G#)"
342.8019,0.22653,0.016,0.063,"F♯, G♭ (also E#)"
342.8019,0.22653,0.016,0.286,"G (also F#, A#)"
342.8019,0.22653,0.016,0.147,"G♯, A♭"
342.8019,0.22653,0.016,0.057,"A (also G#, B#)"
342.8019,0.22653,0.016,0.031,"A♯, B♭ (also C#)"
342.8019,0.22653,0.016,0.315,"B (also A#, C♭)"
343.02844,0.34259,0.196,1.0,"C (also B♯, D#)"
343.02844,0.34259,0.196,0.211,"C♯, D♭ (also B#)"
343.02844,0.34259,0.196,0.213,"D (also C#, E#)"
343.02844,0.34259,0.196,0.05,"D♯, E♭ (also F#)"
343.02844,0.34259,0.196,0.065,"E (also D#, F♭)"
343.02844,0.34259,0.196,0.05,"F (also E♯, G#)"
343.02844,0.34259,0.196,0.07,"F♯, G♭ (also E#)"
343.02844,0.34259,0.196,0.212,"G (also F#, A#)"
343.02844,0.34259,0.196,0.117,"G♯, A♭"
343.02844,0.34259,0.196,0.133,"A (also G#, B#)"
343.02844,0.34259,0.196,0.053,"A♯, B♭ (also C#)"
343.02844,0.34259,0.196,0.211,"B (also A#, C♭)"
343.37103,0.70231,0.259,0.225,"C (also B♯, D#)"
343.37103,0.70231,0.259,0.396,"C♯, D♭ (also B#)"
343.37103,0.70231,0.259,0.599,"D (also C#, E#)"
343.37103,0.70231,0.259,1.0,"D♯, E♭ (also F#)"
343.37103,0.70231,0.259,0.248,"E (also D#, F♭)"
343.37103,0.70231,0.259,0.187,"F (also E♯, G#)"
343.37103,0.70231,0.259,0.122,"F♯, G♭ (also E#)"
343.37103,0.70231,0.259,0.152,"G (also F#, A#)"
343.37103,0.70231,0.259,0.146,"G♯, A♭"
343.37103,0.70231,0.259,0.151,"A (also G#, B#)"
343.37103,0.70231,0.259,0.298,"A♯, B♭ (also C#)"
343.37103,0.70231,0.259,0.202,"B (also A#, C♭)"
344.07333,0.33075,0.226,0.225,"C (also B♯, D#)"
344.07333,0.33075,0.226,0.641,"C♯, D♭ (also B#)"
344.07333,0.33075,0.226,1.0,"D (also C#, E#)"
344.07333,0.33075,0.226,0.404,"D♯, E♭ (also F#)"
344.07333,0.33075,0.226,0.112,"E (also D#, F♭)"
344.07333,0.33075,0.226,0.149,"F (also E♯, G#)"
344.07333,0.33075,0.226,0.086,"F♯, G♭ (also E#)"
344.07333,0.33075,0.226,0.088,"G (also F#, A#)"
344.07333,0.33075,0.226,0.149,"G♯, A♭"
344.07333,0.33075,0.226,0.222,"A (also G#, B#)"
344.07333,0.33075,0.226,0.444,"A♯, B♭ (also C#)"
344.07333,0.33075,0.226,0.229,"B (also A#, C♭)"
344.40408,0.27873,0.116,0.612,"C (also B♯, D#)"
344.40408,0.27873,0.116,0.424,"C♯, D♭ (also B#)"
344.40408,0.27873,0.116,0.782,"D (also C#, E#)"
344.40408,0.27873,0.116,0.589,"D♯, E♭ (also F#)"
344.40408,0.27873,0.116,0.554,"E (also D#, F♭)"
344.40408,0.27873,0.116,0.932,"F (also E♯, G#)"
344.40408,0.27873,0.116,0.474,"F♯, G♭ (also E#)"
344.40408,0.27873,0.116,0.16,"G (also F#, A#)"
344.40408,0.27873,0.116,0.251,"G♯, A♭"
344.40408,0.27873,0.116,0.778,"A (also G#, B#)"
344.40408,0.27873,0.116,1.0,"A♯, B♭ (also C#)"
344.40408,0.27873,0.116,0.436,"B (also A#, C♭)"
344.6828,0.38893,0.044,0.801,"C (also B♯, D#)"
344.6828,0.38893,0.044,0.468,"C♯, D♭ (also B#)"
344.6828,0.38893,0.044,0.482,"D (also C#, E#)"
344.6828,0.38893,0.044,0.371,"D♯, E♭ (also F#)"
344.6828,0.38893,0.044,0.287,"E (also D#, F♭)"
344.6828,0.38893,0.044,1.0,"F (also E♯, G#)"
344.6828,0.38893,0.044,0.35,"F♯, G♭ (also E#)"
344.6828,0.38893,0.044,0.262,"G (also F#, A#)"
344.6828,0.38893,0.044,0.252,"G♯, A♭"
344.6828,0.38893,0.044,0.251,"A (also G#, B#)"
344.6828,0.38893,0.044,0.18,"A♯, B♭ (also C#)"
344.6828,0.38893,0.044,0.317,"B (also A#, C♭)"
345.07175,0.90567,0.096,0.895,"C (also B♯, D#)"
345.07175,0.90567,0.096,0.396,"C♯, D♭ (also B#)"
345.07175,0.90567,0.096,0.425,"D (also C#, E#)"
345.07175,0.90567,0.096,0.307,"D♯, E♭ (also F#)"
345.07175,0.90567,0.096,0.479,"E (also D#, F♭)"
345.07175,0.90567,0.096,1.0,"F (also E♯, G#)"
345.07175,0.90567,0.096,0.317,"F♯, G♭ (also E#)"
345.07175,0.90567,0.096,0.326,"G (also F#, A#)"
345.07175,0.90567,0.096,0.192,"G♯, A♭"
345.07175,0.90567,0.096,0.228,"A (also G#, B#)"
345.07175,0.90567,0.096,0.186,"A♯, B♭ (also C#)"
345.07175,0.90567,0.096,0.455,"B (also A#, C♭)"
345.97742,0.11578,0.043,0.603,"C (also B♯, D#)"
345.97742,0.11578,0.043,0.273,"C♯, D♭ (also B#)"
345.97742,0.11578,0.043,0.255,"D (also C#, E#)"
345.97742,0.11578,0.043,0.18,"D♯, E♭ (also F#)"
345.97742,0.11578,0.043,0.383,"E (also D#, F♭)"
345.97742,0.11578,0.043,1.0,"F (also E♯, G#)"
345.97742,0.11578,0.043,0.339,"F♯, G♭ (also E#)"
345.97742,0.11578,0.043,0.383,"G (also F#, A#)"
345.97742,0.11578,0.043,0.106,"G♯, A♭"
345.97742,0.11578,0.043,0.117,"A (also G#, B#)"
345.97742,0.11578,0.043,0.059,"A♯, B♭ (also C#)"
345.97742,0.11578,0.043,0.185,"B (also A#, C♭)"
346.0932,1.03351,0.328,1.0,"C (also B♯, D#)"
346.0932,1.03351,0.328,0.628,"C♯, D♭ (also B#)"
346.0932,1.03351,0.328,0.495,"D (also C#, E#)"
346.0932,1.03351,0.328,0.312,"D♯, E♭ (also F#)"
346.0932,1.03351,0.328,0.377,"E (also D#, F♭)"
346.0932,1.03351,0.328,0.592,"F (also E♯, G#)"
346.0932,1.03351,0.328,0.31,"F♯, G♭ (also E#)"
346.0932,1.03351,0.328,0.386,"G (also F#, A#)"
346.0932,1.03351,0.328,0.219,"G♯, A♭"
346.0932,1.03351,0.328,0.382,"A (also G#, B#)"
346.0932,1.03351,0.328,0.568,"A♯, B♭ (also C#)"
346.0932,1.03351,0.328,0.41,"B (also A#, C♭)"
347.1267,0.28408,0.085,1.0,"C (also B♯, D#)"
347.1267,0.28408,0.085,0.271,"C♯, D♭ (also B#)"
347.1267,0.28408,0.085,0.111,"D (also C#, E#)"
347.1267,0.28408,0.085,0.123,"D♯, E♭ (also F#)"
347.1267,0.28408,0.085,0.168,"E (also D#, F♭)"
347.1267,0.28408,0.085,0.181,"F (also E♯, G#)"
347.1267,0.28408,0.085,0.133,"F♯, G♭ (also E#)"
347.1267,0.28408,0.085,0.314,"G (also F#, A#)"
347.1267,0.28408,0.085,0.107,"G♯, A♭"
347.1267,0.28408,0.085,0.252,"A (also G#, B#)"
347.1267,0.28408,0.085,0.102,"A♯, B♭ (also C#)"
347.1267,0.28408,0.085,0.229,"B (also A#, C♭)"
347.4108,0.7376,0.115,0.357,"C (also B♯, D#)"
347.4108,0.7376,0.115,0.533,"C♯, D♭ (also B#)"
347.4108,0.7376,0.115,0.884,"D (also C#, E#)"
347.4108,0.7376,0.115,1.0,"D♯, E♭ (also F#)"
347.4108,0.7376,0.115,0.406,"E (also D#, F♭)"
347.4108,0.7376,0.115,0.276,"F (also E♯, G#)"
347.4108,0.7376,0.115,0.231,"F♯, G♭ (also E#)"
347.4108,0.7376,0.115,0.221,"G (also F#, A#)"
347.4108,0.7376,0.115,0.224,"G♯, A♭"
347.4108,0.7376,0.115,0.221,"A (also G#, B#)"
347.4108,0.7376,0.115,0.34,"A♯, B♭ (also C#)"
347.4108,0.7376,0.115,0.263,"B (also A#, C♭)"
348.14838,0.24363,0.155,0.516,"C (also B♯, D#)"
348.14838,0.24363,0.155,1.0,"C♯, D♭ (also B#)"
348.14838,0.24363,0.155,0.845,"D (also C#, E#)"
348.14838,0.24363,0.155,0.351,"D♯, E♭ (also F#)"
348.14838,0.24363,0.155,0.222,"E (also D#, F♭)"
348.14838,0.24363,0.155,0.238,"F (also E♯, G#)"
348.14838,0.24363,0.155,0.333,"F♯, G♭ (also E#)"
348.14838,0.24363,0.155,0.25,"G (also F#, A#)"
348.14838,0.24363,0.155,0.398,"G♯, A♭"
348.14838,0.24363,0.155,0.417,"A (also G#, B#)"
348.14838,0.24363,0.155,0.452,"A♯, B♭ (also C#)"
348.14838,0.24363,0.155,0.258,"B (also A#, C♭)"
348.39203,0.099,0.044,0.598,"C (also B♯, D#)"
348.39203,0.099,0.044,1.0,"C♯, D♭ (also B#)"
348.39203,0.099,0.044,0.207,"D (also C#, E#)"
348.39203,0.099,0.044,0.143,"D♯, E♭ (also F#)"
348.39203,0.099,0.044,0.248,"E (also D#, F♭)"
348.39203,0.099,0.044,0.448,"F (also E♯, G#)"
348.39203,0.099,0.044,0.3,"F♯, G♭ (also E#)"
348.39203,0.099,0.044,0.227,"G (also F#, A#)"
348.39203,0.099,0.044,0.183,"G♯, A♭"
348.39203,0.099,0.044,0.175,"A (also G#, B#)"
348.39203,0.099,0.044,0.236,"A♯, B♭ (also C#)"
348.39203,0.099,0.044,0.084,"B (also A#, C♭)"
348.49103,0.15093,0.162,0.599,"C (also B♯, D#)"
348.49103,0.15093,0.162,0.435,"C♯, D♭ (also B#)"
348.49103,0.15093,0.162,0.503,"D (also C#, E#)"
348.49103,0.15093,0.162,0.29,"D♯, E♭ (also F#)"
348.49103,0.15093,0.162,0.294,"E (also D#, F♭)"
348.49103,0.15093,0.162,0.747,"F (also E♯, G#)"
348.49103,0.15093,0.162,0.412,"F♯, G♭ (also E#)"
348.49103,0.15093,0.162,0.482,"G (also F#, A#)"
348.49103,0.15093,0.162,1.0,"G♯, A♭"
348.49103,0.15093,0.162,0.818,"A (also G#, B#)"
348.49103,0.15093,0.162,0.983,"A♯, B♭ (also C#)"
348.49103,0.15093,0.162,0.485,"B (also A#, C♭)"
348.64194,0.49905,0.334,0.182,"C (also B♯, D#)"
348.64194,0.49905,0.334,0.213,"C♯, D♭ (also B#)"
348.64194,0.49905,0.334,0.193,"D (also C#, E#)"
348.64194,0.49905,0.334,0.174,"D♯, E♭ (also F#)"
348.64194,0.49905,0.334,0.162,"E (also D#, F♭)"
348.64194,0.49905,0.334,1.0,"F (also E♯, G#)"
348.64194,0.49905,0.334,0.175,"F♯, G♭ (also E#)"
348.64194,0.49905,0.334,0.123,"G (also F#, A#)"
348.64194,0.49905,0.334,0.127,"G♯, A♭"
348.64194,0.49905,0.334,0.108,"A (also G#, B#)"
348.64194,0.49905,0.334,0.129,"A♯, B♭ (also C#)"
348.64194,0.49905,0.334,0.126,"B (also A#, C♭)"
349.141,0.65601,0.19,0.372,"C (also B♯, D#)"
349.141,0.65601,0.19,0.165,"C♯, D♭ (also B#)"
349.141,0.65601,0.19,0.143,"D (also C#, E#)"
349.141,0.65601,0.19,0.109,"D♯, E♭ (also F#)"
349.141,0.65601,0.19,0.295,"E (also D#, F♭)"
349.141,0.65601,0.19,1.0,"F (also E♯, G#)"
349.141,0.65601,0.19,0.123,"F♯, G♭ (also E#)"
349.141,0.65601,0.19,0.111,"G (also F#, A#)"
349.141,0.65601,0.19,0.094,"G♯, A♭"
349.141,0.65601,0.19,0.123,"A (also G#, B#)"
349.141,0.65601,0.19,0.102,"A♯, B♭ (also C#)"
349.141,0.65601,0.19,0.202,"B (also A#, C♭)"
349.797,0.33107,0.125,0.539,"C (also B♯, D#)"
349.797,0.33107,0.125,0.644,"C♯, D♭ (also B#)"
349.797,0.33107,0.125,0.497,"D (also C#, E#)"
349.797,0.33107,0.125,0.178,"D♯, E♭ (also F#)"
349.797,0.33107,0.125,0.238,"E (also D#, F♭)"
349.797,0.33107,0.125,1.0,"F (also E♯, G#)"
349.797,0.33107,0.125,0.481,"F♯, G♭ (also E#)"
349.797,0.33107,0.125,0.316,"G (also F#, A#)"
349.797,0.33107,0.125,0.274,"G♯, A♭"
349.797,0.33107,0.125,0.125,"A (also G#, B#)"
349.797,0.33107,0.125,0.115,"A♯, B♭ (also C#)"
349.797,0.33107,0.125,0.276,"B (also A#, C♭)"
350.12808,0.19107,0.064,0.44,"C (also B♯, D#)"
350.12808,0.19107,0.064,0.381,"C♯, D♭ (also B#)"
350.12808,0.19107,0.064,0.354,"D (also C#, E#)"
350.12808,0.19107,0.064,0.336,"D♯, E♭ (also F#)"
350.12808,0.19107,0.064,0.741,"E (also D#, F♭)"
350.12808,0.19107,0.064,1.0,"F (also E♯, G#)"
350.12808,0.19107,0.064,0.364,"F♯, G♭ (also E#)"
350.12808,0.19107,0.064,0.328,"G (also F#, A#)"
350.12808,0.19107,0.064,0.643,"G♯, A♭"
350.12808,0.19107,0.064,0.657,"A (also G#, B#)"
350.12808,0.19107,0.064,0.37,"A♯, B♭ (also C#)"
350.12808,0.19107,0.064,0.184,"B (also A#, C♭)"
350.31915,0.31379,0.053,0.561,"C (also B♯, D#)"
350.31915,0.31379,0.053,0.257,"C♯, D♭ (also B#)"
350.31915,0.31379,0.053,0.23,"D (also C#, E#)"
350.31915,0.31379,0.053,0.213,"D♯, E♭ (also F#)"
350.31915,0.31379,0.053,0.368,"E (also D#, F♭)"
350.31915,0.31379,0.053,0.732,"F (also E♯, G#)"
